license,company,county,city,zip,phone,classes,role,market
968318,JJE BUILDER INC,Los Angeles,LOS ANGELES,90043,(310) 906 9840,B,buyer_GC,LA
968337,ARRI & CM GENERAL CONTRACTORS,Los Angeles,BEVERLY HILLS,90212,(415) 215 8132,B|C15|C39,buyer_GC+partner,LA
968352,BROTHERS TILE & DESIGN INC,Los Angeles,GLENDALE,91201,(818) 621 6562,C54,partner,LA
968359,R & R CONSTRUCTION,Los Angeles,RESEDA,91335,(818) 268 4704,B,buyer_GC,LA
968375,WOODMILL SEATING INC,Los Angeles,POMONA,91766,(909) 622 1615,B,buyer_GC,LA
968383,A J MERSOLA,Los Angeles,BURBANK,91504,(818) 266 4987,B,buyer_GC,LA
968399,HB BUILDERS INC,Los Angeles,LOS ANGELES,90007,(323) 633 2172,B|C-9,buyer_GC,LA
968405,HOOVER BUILDING & DEVELOPMENT INC,Los Angeles,MONROVIA,91016,(626) 808 2515,B,buyer_GC,LA
968420,WEI FU CONSTRUCTION,San Francisco,SAN FRANCISCO,94112,(415) 203 6385,B,buyer_GC,SF_BAY
968426,CASTLEBERRY HOME IMPROVEMENTS INC,Los Angeles,LONG BEACH,90805,(310) 291 3807,B|C46,buyer_GC,LA
968463,BIG FIX CONSTRUCTION,Los Angeles,MONROVIA,91016,(626) 676 8675,B,buyer_GC,LA
968495,JOSE MACIAS,Los Angeles,BALDWIN PARK,91706,(818) 516 6069,B,buyer_GC,LA
968513,URI BENHAIM,Los Angeles,LONG BEACH,90810,(714) 884 2063,B|C39,buyer_GC,LA
968527,LA ALTA CONSTRUCTION,Los Angeles,WEST HILLS,91307,(818) 932 4698,B|C10,buyer_GC,LA
968537,OCEANSIDE SHEETMETAL INC,San Francisco,SAN FRANCISCO,94116,(415) 753 8925,B|C20|C36|C43,buyer_GC,SF_BAY
968541,HERRERO CONSTRUCTION CORPORATION,San Francisco,SAN FRANCISCO,94124,(415) 905 0599,B,buyer_GC,SF_BAY
968578,PROPERTIES WITHOUT LIMITS,Alameda,SAN LORENZO,94580,(408) 482 6135,B,buyer_GC,SF_BAY
968584,CARRILLO'S CARPET,San Mateo,BURLINGAME,94010,(510) 776 6753,C15,partner,SF_BAY
968589,HIGH CLASS SERVICES INC,Los Angeles,GLENDALE,91222,(818) 636 0099,B|C10,buyer_GC,LA
968590,JP PAINTING AND COATING INC,Los Angeles,NORTH HILLS,91343,(818) 876 2443,C-8|C33,partner,LA
968602,DCC PLUMBING & CONSTRUCTION,Alameda,PLEASANTON,94588,(510) 379 8898,B|C36,buyer_GC,SF_BAY
968634,W FACTOR CONSTRUCTION INC,San Francisco,SAN FRANCISCO,94127,(415) 994 8221,B|C54,buyer_GC+partner,SF_BAY
968649,L G DESIGN AND CONSTRUCTION CO,Alameda,ALBANY,94706,(510) 318 1118,B,buyer_GC,SF_BAY
968654,UNITED EL SEGUNDO INC,Los Angeles,LOS ANGELES,90034,(310) 889 5398,A|B|HAZ,buyer_GC,LA
968656,AVANT CONSTRUCTION COMPANY INC,Los Angeles,ENCINO,91316,(818) 648 6002,B,buyer_GC,LA
968662,J S K CONSTRUCTION CO,Los Angeles,GLENDALE,91214,(213) 321 2171,B,buyer_GC,LA
968678,JDB DESIGN BUILD INC,Los Angeles,CLAREMONT,91711,(951) 544 7010,B,buyer_GC,LA
968706,GOLDENTOP CONSTRUCTION,Los Angeles,LOS ANGELES,90020,(213) 574 5700,B,buyer_GC,LA
968742,B & W HOLDINGS INC,Los Angeles,SHERMAN OAKS,91403,(818) 475 7675,B,buyer_GC,LA
968761,TOTAL SOLUTIONS,Los Angeles,WEST HILLS,91307,(310) 924 9407,B,buyer_GC,LA
968786,A ALESHIN'S CONSTRUCTION,San Mateo,FOSTER CITY,94404,(559) 250 3658,B,buyer_GC,SF_BAY
968795,J V R FLOORING,Los Angeles,HACIENDA HEIGHTS,91745,(323) 570 7834,C15,partner,LA
968826,MENLO DEVELOPMENT AND CONSTRUCTION,San Mateo,MENLO PARK,94025,(650) 644 5840,B,buyer_GC,SF_BAY
968827,J G HOME IMPROVEMENT,Los Angeles,SYLMAR,91342,(818) 632 1996,B,buyer_GC,LA
968875,SERVPRO OF WEST COVINA,Los Angeles,POMONA,91768,(626) 960 9145,B,buyer_GC,LA
968903,V & R CONSTRUCTION SERVICE INC,Los Angeles,WHITTIER,90606,(562) 639 3502,A|B|C10|HAZ,buyer_GC,LA
968925,INTERSERVE CONSTRUCTION CORP,Los Angeles,LOS ANGELES,90048,(323) 852 1940,B,buyer_GC,LA
968956,LOZANO CONSTRUCTION INC,Los Angeles,INGLEWOOD,90303,(310) 251 4755,B,buyer_GC,LA
968997,RICHARD CHICAS DBA INTERIOR FLOORINGS,San Mateo,SAN MATEO,94402,(650) 385 1285,C15,partner,SF_BAY
969056,CALIFORNIA WALL DESIGN & PAINTING,Los Angeles,VAN NUYS,91406,(310) 857 4288,C33,partner,LA
969068,M & E MANAGEMENT GROUP INC,Los Angeles,DIAMOND BAR,91765,(626) 236 0731,B,buyer_GC,LA
969100,STEPHEN ALAN CROFTS,Los Angeles,LOS ANGELES,90045,(818) 424 9048,B,buyer_GC,LA
969124,TODD HOWARD CONSTRUCTION INC,Alameda,FREMONT,94539,(408) 375 4360,B|C39,buyer_GC,SF_BAY
969166,J M REMODELING,Los Angeles,WEST COVINA,91791,(626) 945 2419,B,buyer_GC,LA
969180,STARS RESTORATION ENTERPRISES INC,Los Angeles,DUARTE,91010,(626) 379 5831,ASB|B|C15|C36|C39,buyer_GC+partner,LA
969185,GREAT PACIFIC BUILDERS LLC,Los Angeles,REDONDO BEACH,90278,(424) 216 1488,B,buyer_GC,LA
969188,A STORSETER CONSTRUCTION,San Mateo,MILLBRAE,94030,(650) 784 5964,B,buyer_GC,SF_BAY
969194,SAWYER-SIMS CONSTRUCTION,Los Angeles,PASADENA,91105,(701) 477 5759,B,buyer_GC,LA
969214,DUNCAN WOODWORKS,San Francisco,SAN FRANCISCO,941272339,(415) 710 3844,B,buyer_GC,SF_BAY
969244,PRIME BUILDING SERVICES,Los Angeles,VAN NUYS,91406,(310) 775 3785,B|C36,buyer_GC,LA
969245,BUILDWORKS INC,Los Angeles,REDONDO BEACH,90278,(310) 953 5577,B|C33|D34|D63,buyer_GC+partner,LA
969264,EDGAR FUNES RECINOS,Los Angeles,NORTH HOLLYWOOD,91605,(818) 721 6707,B|C10,buyer_GC,LA
969275,ASAP RETROFITTER,Los Angeles,NORTHRIDGE,91324,(818) 993 8266,B|C33|C36,buyer_GC+partner,LA
969300,CONSTRUCTURE INC,Los Angeles,LOS ANGELES,91604,(310) 601 7284,B|C-8,buyer_GC,LA
969301,E M CONSTRUCTION,Los Angeles,VAN NUYS,91405,(818) 903 7192,B,buyer_GC,LA
969333,OMAR RAMIREZ,Los Angeles,LOS ANGELES,90042,(323) 804 1004,B,buyer_GC,LA
969346,T K N BUILDER,Alameda,SAN LORENZO,94580,(510) 289 3622,B,buyer_GC,SF_BAY
969354,R C WEHMEYER CONSTRUCTION INC,San Mateo,BURLINGAME,94010,(650) 340 1055,B,buyer_GC,SF_BAY
969365,ALAN G MARMION,Los Angeles,SAUGUS,91350,(661) 212 5526,C33,partner,LA
969368,SUPERIOR LEGEND CONSTRUCTION,Alameda,SAN LORENZO,94580,(510) 898 8898,B,buyer_GC,SF_BAY
969369,KIRK OYSTOL CONSTRUCTION,Los Angeles,HARBOR CITY,90710,(310) 633 3617,B,buyer_GC,LA
969405,Z & Z CONSTRUCTION,Alameda,FREMONT,94538,(408) 821 3531,B,buyer_GC,SF_BAY
969420,PROFESSIONAL BEST SERVICE,Los Angeles,SYLMAR,91342,(818) 741 5043,B,buyer_GC,LA
969444,INFINITY CONSTRUCTION AND DESIGN INC,Los Angeles,WEST HILLS,91307,(888) 601 5558,B,buyer_GC,LA
969464,J D F BUILDERS INC,Los Angeles,MANHATTAN BEACH,90266,(310) 913 9944,B,buyer_GC,LA
969467,CAL PRO CONTRACTORS,Alameda,FREMONT,94555,(510) 402 7092,B,buyer_GC,SF_BAY
969527,EXTREME REMODELING & CONSTRUCTION INC,Los Angeles,CANOGA PARK,91306,(818) 203 3645,B|C54,buyer_GC+partner,LA
969576,LYONS DEVELOPMENT,Los Angeles,LOS ANGELES,90067,(310) 869 8357,B,buyer_GC,LA
969584,TIMOTHY MULLINS,San Francisco,SAN FRANCISCO,94114,(415) 596 9533,C33,partner,SF_BAY
969587,S AND A FOX DEVELOPMENT INC,Los Angeles,CALABASAS,91302,(818) 464 4500,B,buyer_GC,LA
969594,QUALITY HOME PROS,Alameda,FREMONT,94539,(408) 826 2385,B,buyer_GC,SF_BAY
969608,DELTA DAWGS CONSTRUCTION CORP,Los Angeles,EL MONTE,91731,(626) 757 1002,B,buyer_GC,LA
969633,MARTIN MCAULEY,San Francisco,SAN FRANCISCO,94109,(415) 571 7897,B,buyer_GC,SF_BAY
969638,ZINGO CONSTRUCTION,Los Angeles,LOS ANGELES,90036,(310) 997 8297,B,buyer_GC,LA
969639,CHRISTMAN COMPANIES INC,Los Angeles,ARCADIA,91006,(626) 394 8905,A|B,buyer_GC,LA
969645,MANCIA CONSTRUCTION SERVICES,Los Angeles,PACOIMA,91331,(818) 439 8031,B,buyer_GC,LA
969664,COOKSEY CONSTRUCTION COMPANY,Los Angeles,TARZANA,91356,(818) 996 2160,B,buyer_GC,LA
969667,YAO STAR CONSTRUCTION INC,San Francisco,SAN FRANCISCO,94116,(415) 987 9555,B,buyer_GC,SF_BAY
969696,HILLTOP DESIGN-BUILD INC,Los Angeles,SAN PEDRO,90732,(310) 833 2129,B,buyer_GC,LA
969699,RAMM GC INC,Los Angeles,PARAMOUNT,90723,(424) 219 0491,B,buyer_GC,LA
969704,GAVIN FLOORING INSTALLATIONS,Los Angeles,TORRANCE,90504,(562) 755 3327,C15,partner,LA
969716,WEEKES DESIGN / BUILD,Los Angeles,LOS ANGELES,90026,(323) 804 7847,B,buyer_GC,LA
969738,VALDEZ INVESTMENTS INC,Los Angeles,POMONA,91768,(909) 261 9746,B,buyer_GC,LA
969773,RESERVED GROUP INC,Los Angeles,LOS ANGELES,90064,(310) 279 7106,B,buyer_GC,LA
969797,MAC BUILT,Alameda,OAKLAND,94609,(510) 473 7750,B,buyer_GC,SF_BAY
969801,"WEST COAST CONSTRUCTION MANAGEMENT SUPERVISORS, INC",Los Angeles,TOPANGA,90290,(310) 570 8413,B,buyer_GC,LA
969802,KREATIONZ FINEST CORP,Los Angeles,WEST COVINA,91790,(626) 512 1838,B,buyer_GC,LA
969806,MARTIN GARCIA CONSTRUCTION,Los Angeles,AZUSA,91702,(909) 957 7755,B,buyer_GC,LA
969813,VIKING GENERAL CONSTRUCTION CORP,Los Angeles,LANCASTER,93536,(661) 510 8898,B,buyer_GC,LA
969855,CORE DEVELOPMENT SERVICES,Los Angeles,LOS ANGELES,900310021,(626) 628 5270,B,buyer_GC,LA
969864,B & R CREATIVE BUILDERS INC,Los Angeles,LOS ANGELES,90045,(323) 304 6389,B,buyer_GC,LA
969881,AVEO INC,Los Angeles,DIAMOND BAR,91765,(909) 538 9188,A|B|C10|C20|C36,buyer_GC,LA
969898,FLOOR COVERING CONTRACTOR,San Mateo,DALY CITY,94015,(415) 336 7979,C15,partner,SF_BAY
969904,JUNIPER CONSTRUCTION SOLUTIONS,Los Angeles,LOS ANGELES,90064,(310) 968 4639,B,buyer_GC,LA
969926,C L G CONSTRUCTION INC,Los Angeles,LOS ANGELES,90025,(310) 234 8880,B,buyer_GC,LA
969931,LORAM CONSTRUCTION CORPORATION,Los Angeles,LONG BEACH,90807,(562) 310 0663,B|C17,buyer_GC,LA
969954,DIAMOND BUILDERS INC,Los Angeles,AGOURA HILLS,91301,(818) 321 7651,B,buyer_GC,LA
969957,CENTURY CONSTRUCTION BUILDERS INC,Los Angeles,GLENDALE,91202,(818) 646 4646,B|C20|C36,buyer_GC,LA
969963,SEAN O'CONNOR GENERAL CONTRACTOR,Los Angeles,RANCHO PALOS VERDES,90275,(818) 203 3759,B,buyer_GC,LA
969964,DAVID MICHALAK,Los Angeles,TORRANCE,90505,(310) 400 2963,B,buyer_GC,LA
970015,BUILDZIG,Alameda,OAKLAND,94609,(800) 380 0180,B,buyer_GC,SF_BAY
970033,ARIAS GENERAL CONSTRUCTION,Los Angeles,WHITTIER,90604,(562) 400 9729,B,buyer_GC,LA
970046,TROY COMPANY,Los Angeles,CHATSWORTH,91311,(310) 777 8811,A|B,buyer_GC,LA
970087,GENESIS BUILDING AND CONSULTING INC,Los Angeles,TORRANCE,90501,(310) 539 7228,B,buyer_GC,LA
970089,EAGLE CONTRACTING INC,Los Angeles,BELL GARDENS,90201,(562) 249 8131,ASB|B|C21|C22|HAZ,buyer_GC,LA
970096,NEW SKY LINE STONE INC DBA NEW SKY LINE DEVELOPMENT,Los Angeles,BALDWIN PARK,91706,(626) 337 5468,B,buyer_GC,LA
970116,J H B CONSTRUCTION,Los Angeles,TEMPLE CITY,91780,(626) 203 6440,B,buyer_GC,LA
970174,DOVE CONTRACTORS INC,Los Angeles,WINNETKA,91036,(818) 209 1075,B,buyer_GC,LA
970185,ASLAN CONSTRUCTION INC,Los Angeles,WOODLAND HILLS,91367,(818) 590 5900,B,buyer_GC,LA
970190,RAUL ALBENO,Los Angeles,BELLFLOWER,90706,(562) 762 6472,B,buyer_GC,LA
970192,CONTRA COSTA HEATING AND AIR CONDITIONING,Alameda,SAN LEANDRO,94577,(510) 632 7699,B|C20|C36,buyer_GC,SF_BAY
970218,PURINTON DESIGNS CONSTRUCTION,San Mateo,FOSTER CITY,94404,(925) 788 6352,B,buyer_GC,SF_BAY
970220,GOLDEN BRIDGE CONSTRUCTION & REMODELING,Los Angeles,GLENDALE,91205,(323) 552 1963,B,buyer_GC,LA
970225,A & J CONTRACTING,Los Angeles,GLENDORA,91740,(909) 618 5804,B,buyer_GC,LA
970238,SAUCEDO WOOD FLOORS INC,Los Angeles,LOS ANGELES,90034,(310) 904 8271,C15,partner,LA
970240,SL PRO PAINTING INC,Los Angeles,NORTHRIDGE,91325,(626) 330 2230,C33,partner,LA
970250,ELITE HOME REMODELING,Alameda,CASTRO VALLEY,94552,(925) 639 4920,B,buyer_GC,SF_BAY
970269,COLENSO CONSTRUCTION,Los Angeles,BURBANK,91501,(310) 628 7399,B,buyer_GC,LA
970313,BUILDERS THIRD GENERATION CONSTRUCTION,San Mateo,REDWOOD CITY,94061,(650) 743 0022,B,buyer_GC,SF_BAY
970316,ROCC SOLID CONSTRUCTION,Los Angeles,LONG BEACH,90806,(747) 333 8991,B,buyer_GC,LA
970352,A A CONSTRUCTION,Los Angeles,LA MIRADA,90638,(562) 972 7680,B,buyer_GC,LA
970362,FE CONTROLS CORPORATION,Alameda,FREMONT,94538,(408) 969 0258,B|C-7|C10,buyer_GC,SF_BAY
970371,MICK BAKER CONSTRUCTION INC,Los Angeles,ENCINO,91316,(818) 461 2873,B,buyer_GC,LA
970379,CLEMENTINE CONSTRUCTION,Alameda,OAKLAND,94609,(510) 409 1229,B,buyer_GC,SF_BAY
970454,J M ENGINEERING AND DEVELOPMENT CORP,Los Angeles,LOS ANGELES,90039,(323) 810 7117,A|B|C21,buyer_GC,LA
970466,MAKOVIA CONSTRUCTION,Alameda,SAN LEANDRO,94579,(510) 400 9884,B|C17,buyer_GC,SF_BAY
970496,FINAL TOUCH HARDWOOD FLOORING,Los Angeles,GRANADA HILLS,91344,(818) 987 3360,C15,partner,LA
970500,DEAN C WHITE,San Mateo,MENLO PARK,94025,(650) 465 4663,B,buyer_GC,SF_BAY
970535,GEMINI DESIGN & CONSTRUCTION,Alameda,HAYWARD,94542,(510) 396 8499,B,buyer_GC,SF_BAY
970545,MARLOWE JOAQUIN CONSTRUCTION,Los Angeles,HERMOSA BEACH,90254,(310) 422 5651,B,buyer_GC,LA
970546,FRANK TOMA CONSTRUCTION INC,Los Angeles,MONROVIA,91016,(626) 357 9368,B,buyer_GC,LA
970549,SKY HIGH CONSTRUCTION INC,Los Angeles,VAN NUYS,914013211,(818) 571 3190,B,buyer_GC,LA
970555,BLUEPRINT CONSTRUCTION,Los Angeles,LOS ANGELES,90042,(323) 714 6617,B,buyer_GC,LA
970568,VH RENOVATION INC,San Mateo,REDWOOD CITY,94061,(650) 773 8876,B,buyer_GC,SF_BAY
970574,CROWN CONTRACTOR,Los Angeles,GLENDALE,91207,(213) 604 6080,B,buyer_GC,LA
970591,SUN BEES GROUPS INC DBA TRUE POWER SOLAR,Los Angeles,POMONA,91767,(714) 676 8888,B|C46,buyer_GC,LA
970645,ACCOM CONSTRUCTION,Los Angeles,ALHAMBRA,91801,(562) 338 4912,B,buyer_GC,LA
970646,V V & G CONSTRUCTION,Los Angeles,LOS ANGELES,90032,(323) 343 8720,B,buyer_GC,LA
970652,ROMANOV PAINTING,Alameda,CASTRO VALLEY,94552,(650) 867 6077,C33,partner,SF_BAY
970664,HUNT CUSTOM CONSTRUCTION,Los Angeles,AGOURA HILLS,91301,(310) 497 4244,A|B|HAZ,buyer_GC,LA
970667,AYLOR CONSTRUCTION & REMODELING,Los Angeles,PALMDALE,93552,(818) 434 2310,B,buyer_GC,LA
970686,CASA BELLA REMODELING,Los Angeles,TUJUNGA,91042,(818) 486 7060,B,buyer_GC,LA
970707,BRYLAND CONTRACTING AND ELECTRICAL,Alameda,DUBLIN,94568,(925) 285 0736,B|C10,buyer_GC,SF_BAY
970717,ELDEN DEVELOPMENT CONSTRUCTION INC,Los Angeles,LOS ANGELES,90020,(213) 739 1535,A|B,buyer_GC,LA
970756,LLOYD GREEN,San Mateo,WOODSIDE,94062,(650) 454 0883,B,buyer_GC,SF_BAY
970757,HARVEY GUZMAN CUSTOM FLOORING,Los Angeles,LITTLEROCK,93543,(661) 273 7633,C15,partner,LA
970768,WICKMAN DEVELOPMENT AND CONSTRUCTION,San Francisco,SAN FRANCISCO,94112,(415) 239 4500,A|B,buyer_GC,SF_BAY
970779,GERVER RODRIGUEZ,Alameda,OAKLAND,94603,(510) 326 2251,B,buyer_GC,SF_BAY
970788,PERFECTION PAINTING & FINISHES INC,San Mateo,REDWOOD CITY,94061,(650) 281 5581,C33,partner,SF_BAY
970796,SHELTER CLEAN SERVICES INC,Los Angeles,SUN VALLEY,91352,(818) 767 9162,C27|C33|D34|D38|D42,partner,LA
970804,OSCAR E MALDONADO,San Francisco,SAN FRANCISCO,94123,(415) 577 9850,B|C43,buyer_GC,SF_BAY
970826,ALL PURPOSE GENERAL CONTRACTING,Los Angeles,LANCASTER,93536,(661) 406 5635,B,buyer_GC,LA
970839,SKY RENOVATION & NEW CONSTRUCTION,Los Angeles,VAN NUYS,91401,(888) 519 1699,B,buyer_GC,LA
970863,DARA CONSTRUCTION,Los Angeles,BEVERLY HILLS,90211,(213) 924 1698,B,buyer_GC,LA
970868,VALENCIA DRYWALL,Los Angeles,SOUTH GATE,90280,(562) 319 5612,B|C-9,buyer_GC,LA
970874,GAP CONSTRUCTION INC,Los Angeles,LOS ANGELES,90081,(310) 760 7667,B,buyer_GC,LA
970889,ALTEK CONSTRUCTION,Alameda,OAKLAND,94602,(925) 785 0082,B,buyer_GC,SF_BAY
970936,CALTERRA GRADING & SITE SERVICES INC,Los Angeles,VALENCIA,91355,(661) 644 6861,A|B,buyer_GC,LA
970937,CUSTOM HOMES & REMODELING INC,Los Angeles,SAUGUS,91350,(661) 714 0416,B,buyer_GC,LA
970987,ASSET CONSTRUCTION INC,Alameda,OAKLAND,94609,(510) 701 3700,B,buyer_GC,SF_BAY
970988,STEPANYAN DESIGN,Los Angeles,SUN VALLEY,91352,(818) 262 2579,B,buyer_GC,LA
970990,BOYD COOPER TILE,Los Angeles,SHERMAN OAKS,91423,(818) 390 4290,C54,partner,LA
970992,SANDSBUILT CONSTRUCTION INC,Los Angeles,LAKE BALBOA,91406,(818) 903 4640,B,buyer_GC,LA
970997,EMBARK ADU,Los Angeles,LOS ANGELES,90024,(310) 861 2684,B,buyer_GC,LA
971001,R L O LANDSCAPE,Los Angeles,WHITTIER,90604,(714) 873 3158,B|C27,buyer_GC,LA
971002,HARMONY HOME CONSTRUCTION,Alameda,FREMONT,94539,(415) 722 0940,B|C10,buyer_GC,SF_BAY
971036,PRE-SISE CONSTRUCTION CO INC,San Mateo,MENLO PARK,94025,(650) 670 0611,B,buyer_GC,SF_BAY
971039,CARE CONSTRUCTION INC,Los Angeles,SANTA CLARITA,91387,(213) 448 2486,B,buyer_GC,LA
971049,CALM SEAS CONSTRUCTION,Los Angeles,LOS ANGELES,90065,(310) 692 4044,B,buyer_GC,LA
971056,LUIS ADAN FLORES,Los Angeles,LOS ANGELES,90008,(323) 331 6703,B,buyer_GC,LA
971061,BAY EASY CONSTRUCTION INC,Alameda,HAYWARD,94541,(510) 779 7777,B,buyer_GC,SF_BAY
971084,SHAKER CONSTRUCTION INC,San Mateo,DALY CITY,94015,(650) 245 9105,B,buyer_GC,SF_BAY
971117,K & A CONSTRUCTION DEVELOPMENT INC,Los Angeles,DUARTE,91010,(323) 829 4666,B,buyer_GC,LA
971120,MIGUEL GARCIA CONSTRUCTION INC,Alameda,OAKLAND,94601,(510) 328 1444,B,buyer_GC,SF_BAY
971127,GOLDEN PATIO RESTORATION,Los Angeles,AGOURA HILLS,91301,(805) 889 0869,B,buyer_GC,LA
971132,GRIFOLS SHARED SERVICES NORTH AMERICA INC,Los Angeles,LOS ANGELES,90032,(323) 228 8385,B,buyer_GC,LA
971134,PARKIN INC,San Francisco,SAN FRANCISCO,94127,(415) 971 4151,A|B,buyer_GC,SF_BAY
971152,A T S DESIGN AND CONSTRUCTION,Los Angeles,TORRANCE,90504,(310) 259 5697,B,buyer_GC,LA
971167,LUCTOR COMPANY,Los Angeles,DOWNEY,90239,(323) 353 4989,B,buyer_GC,LA
971178,MATTHEW PIANIN,Los Angeles,MANHATTAN BEACH,90266,(310) 418 6271,B,buyer_GC,LA
971182,ADR CONSTRUCTION DESIGN,Los Angeles,CHATSWORTH,91311,(818) 618 5931,B|C27,buyer_GC,LA
971202,R W C CONSTRUCTION INC,Los Angeles,PALMDALE,93551,(661) 755 3871,B|C13,buyer_GC,LA
971213,CALIFORNIA FLOORING SOLUTIONS,Los Angeles,WINNETKA,91306,(323) 855 5964,C15,partner,LA
971216,MORALE CONSTRUCTION & MAINTENANCE INC,Los Angeles,WHITTIER,90601,(949) 891 4743,A|B|C20,buyer_GC,LA
971233,4SITE CONSTRUCTION,Los Angeles,LOS ANGELES,90026,(323) 905 6745,B,buyer_GC,LA
971243,ADAM L BRESSLER,Los Angeles,WEST HOLLYWOOD,90046,(917) 856 6105,B,buyer_GC,LA
971255,C B WOODFLOORS,San Francisco,SAN FRANCISCO,94103,(415) 264 3216,C15,partner,SF_BAY
971274,ROMAN CONSTRUCTION INC,Los Angeles,WALNUT,91788,(909) 229 2099,B,buyer_GC,LA
971294,A L B DESIGN & CONSTRUCTION,San Mateo,DALY CITY,94014,(415) 533 3988,B,buyer_GC,SF_BAY
971307,ALPHA INFINITY CONSTRUCTION INC,Los Angeles,LOS ANGELES,90006,(213) 393 8976,B,buyer_GC,LA
971309,TRADEMARK DEVELOPMENT,Los Angeles,AGUA DULCE,91390,(661) 251 7566,B,buyer_GC,LA
971348,JOSE CRUZ,Los Angeles,ENCINO,91316,(818) 635 1810,B|C36,buyer_GC,LA
971360,TURN - IT PROPERTIES INC,Los Angeles,CULVER CITY,90230,(310) 684 3126,B,buyer_GC,LA
971372,C M PACIFIC BUILDERS GROUP,Los Angeles,WOODLAND HILLS,91364,(818) 633 3537,B,buyer_GC,LA
971384,RAMSES BOIVIN,San Francisco,SAN FRANCISCO,94114,(415) 912 9123,B,buyer_GC,SF_BAY
971409,BUHLER CONSTRUCTION COMPANY INC,San Francisco,SAN FRANCISCO,94103,(415) 658 7846,B,buyer_GC,SF_BAY
971414,DEAN SCHINNERER CONSTRUCTION MANAGEMENT INC,Los Angeles,NORTH HOLLYWOOD,91601,(818) 392 8430,B,buyer_GC,LA
971446,WOZNIAK CONSTRUCTION,Los Angeles,LOS ANGELES,90034,(323) 553 1808,B,buyer_GC,LA
971487,A M G 1983 CONSTRUCTION CORP,Los Angeles,WEST HILLS,91304,(818) 919 0322,B|C51,buyer_GC,LA
971493,READING CONSTRUCTION,Alameda,BERKELEY,94702,(510) 410 8138,B,buyer_GC,SF_BAY
971509,A M Z SERVICES,Los Angeles,SUN VALLEY,91352,(310) 622 2727,B|C10|C36,buyer_GC,LA
971538,ASSH CONSTRUCTION INC DBA ALLDAY LIGHT,Los Angeles,CANYON COUNTRY,91387,(818) 523 4429,B,buyer_GC,LA
971540,P5 CONSTRUCTION GROUP,San Mateo,SAN MATEO,94403,(650) 716 6445,B,buyer_GC,SF_BAY
971563,M M CONSTRUCTION,Los Angeles,MONROVIA,91016,(626) 340 3252,B|C10|C36,buyer_GC,LA
971589,DEPENDABLE ENERGY INC,Los Angeles,ARTESIA,90701,(562) 860 0450,B|C-2|C10|C20,buyer_GC,LA
971622,5 STAR PEREZ DEVELOPMENT INC,Los Angeles,POMONA,91767,(408) 594 0686,B,buyer_GC,LA
971641,O H FLOORING SERVICES,Los Angeles,DOWNEY,90241,(562) 965 8581,C15,partner,LA
971649,ANXIN ASSOCIATES CONSTRUCTION INC,Alameda,CASTRO VALLEY,94546,(510) 331 1853,B,buyer_GC,SF_BAY
971653,HIGHRISE INC,Los Angeles,SUNLAND,91040,(818) 636 1594,B,buyer_GC,LA
971664,PRECISION PAINTING COMPANY,Los Angeles,RANCHO PALOS VERDES,90275,(310) 528 4639,C33,partner,LA
971672,RICHARD PETER ARRIGHI CONSTRUCTION,Alameda,OAKLAND,94611,(510) 290 2390,B,buyer_GC,SF_BAY
971756,B Z CONSTRUCTION CO,Alameda,SAN LEANDRO,94577,(510) 969 5241,B,buyer_GC,SF_BAY
971757,WESTSIDE CONTRACTORS INC,Los Angeles,SHERMAN OAKS,91403,(310) 362 6143,B,buyer_GC,LA
971760,TAR PAPER CRANE CONSTRUCTION,Alameda,OAKLAND,94602,(415) 914 5475,B,buyer_GC,SF_BAY
971782,US SHUTTERS AND BLINDS INC,Los Angeles,POMONA,91766,(909) 673 1700,B|D52,buyer_GC,LA
971797,J YESSAIAN CONSTRUCTION INC,Los Angeles,CHATSWORTH,91311,(818) 256 7078,B,buyer_GC,LA
971803,SPS BUILDERS INC,Los Angeles,INGLEWOOD,90302,(323) 501 5955,B,buyer_GC,LA
971816,CHRIS RILEY CONSTRUCTION,Los Angeles,LONG BEACH,90815,(714) 717 8879,B,buyer_GC,LA
971843,TAZCON INC,Los Angeles,BEVERLY HILLS,90212,(310) 850 0592,B,buyer_GC,LA
971846,US MEGA FLOORING,Los Angeles,BURBANK,91504,(818) 292 9777,C15,partner,LA
971849,THE ONE CONSTRUCTION LLC,San Mateo,SOUTH SAN FRANCISCO,94080,(650) 255 7404,B|C54,buyer_GC+partner,SF_BAY
971876,KEVIN MANNING CONSTRUCTION,Los Angeles,HERMOSA BEACH,90254,(703) 314 4633,B,buyer_GC,LA
971883,STREAMLINE DEVELOPMENT INC,Los Angeles,LONG BEACH,90808,(562) 335 1173,B,buyer_GC,LA
971907,THAO VAN LE,Alameda,OAKLAND,946192819,(510) 292 1244,B,buyer_GC,SF_BAY
971912,QI TIAN,Los Angeles,DIAMOND BAR,91765,(714) 269 4581,B,buyer_GC,LA
971930,S S SALAZAR BUILDERS INC,Los Angeles,SAN DIMAS,91773,(323) 717 7430,B,buyer_GC,LA
971938,SILVER STAR CONSTRUCTION ENGINEERING INC,Los Angeles,GLENDALE,91204,(818) 334 4445,A|B,buyer_GC,LA
971955,BESPOKE DESIGNS & BUILD INC,Los Angeles,RESEDA,91335,(818) 398 2873,B|C33,buyer_GC+partner,LA
